[2026-03-01_020004] [INFO] Synchronisation Starting - Direction: VaultToGitHub
[2026-03-01_020004] [INFO] Vault Path: D:\Vault\Vault
[2026-03-01_020004] [INFO] GitHub Path: C:\Users\th3th\OneDrive\Documents\GitHub\Ascended33
[2026-03-01_020004] [INFO] Starting sync: Vault â†’ GitHub (Primary Backup)
[2026-03-01_020004] [INFO] Source: D:\Vault\Vault
[2026-03-01_020004] [INFO] Destination: C:\Users\th3th\OneDrive\Documents\GitHub\Ascended33
[2026-03-01_020004] [WARNING] Sync encountered errors (exit code: 11)

	                  75	D:\Vault\Vault\
	                  18	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\indexing\
	                   3	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\indexing\interval\
	                   3	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\indexing\interval\__pycache__\
	                  12	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\indexing\multiindex\
	                  12	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\indexing\multiindex\__pycache__\
	                  18	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\indexing\__pycache__\
	                   4	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\interchange\
	                   4	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\interchange\__pycache__\
	                   4	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\internals\
	                   4	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\internals\__pycache__\
	                  19	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\io\
	                   9	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\io\excel\
	                   9	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\io\excel\__pycache__\
	                  13	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\io\formats\
	                  12	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\io\formats\style\
	                  12	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\io\formats\style\__pycache__\
	                  13	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\io\formats\__pycache__\
	                  10	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\io\json\
	                  10	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\io\json\__pycache__\
	                  23	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\io\parser\
	                  13	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\io\parser\common\
	                  13	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\io\parser\common\__pycache__\
	                   4	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\io\parser\dtypes\
	                   4	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\io\parser\dtypes\__pycache__\
	                   4	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\io\parser\usecols\
	                   4	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\io\parser\usecols\__pycache__\
	                  23	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\io\parser\__pycache__\
	                  20	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\io\pytables\
	                  20	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\io\pytables\__pycache__\
	                   5	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\io\sas\
	                   5	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\io\sas\__pycache__\
	                   5	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\io\xml\
	                   5	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\io\xml\__pycache__\
	                  19	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\io\__pycache__\
	                   5	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\libs\
	                   5	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\libs\__pycache__\
	                  13	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\plotting\
	                   7	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\plotting\frame\
	                   7	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\plotting\frame\__pycache__\
	                  13	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\plotting\__pycache__\
	                   3	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\reductions\
	                   3	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\reductions\__pycache__\
	                   9	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\resample\
	                   9	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\resample\__pycache__\
	                  11	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\reshape\
	                  13	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\reshape\concat\
	                  13	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\reshape\concat\__pycache__\
	                   8	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\reshape\merge\
	                   8	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\reshape\merge\__pycache__\
	                  11	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\reshape\__pycache__\
	                   3	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\scalar\
	                   7	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\scalar\interval\
	                   7	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\scalar\interval\__pycache__\
	                   4	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\scalar\period\
	                   4	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\scalar\period\__pycache__\
	                   5	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\scalar\timedelta\
	                   3	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\scalar\timedelta\methods\
	                   3	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\scalar\timedelta\methods\__pycache__\
	                   5	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\scalar\timedelta\__pycache__\
	                   7	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\scalar\timestamp\
	                  10	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\scalar\timestamp\methods\
	                  10	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\scalar\timestamp\methods\__pycache__\
	                   7	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\scalar\timestamp\__pycache__\
	                   3	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\scalar\__pycache__\
	                  15	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\series\
	                   7	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\series\accessors\
	                   7	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\series\accessors\__pycache__\
	                  12	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\series\indexing\
	                  12	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\series\indexing\__pycache__\
	                  71	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\series\methods\
	                  71	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\series\methods\__pycache__\
	                  15	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\series\__pycache__\
	                  11	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\strings\
	                  11	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\strings\__pycache__\
	                   5	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\tools\
	                   5	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\tools\__pycache__\
	                   1	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\tseries\
	                   4	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\tseries\frequencies\
	                   4	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\tseries\frequencies\__pycache__\
	                   5	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\tseries\holiday\
	                   5	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\tseries\holiday\__pycache__\
	                  22	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\tseries\offsets\
	                  22	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\tseries\offsets\__pycache__\
	                   1	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\tseries\__pycache__\
	                  19	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\tslibs\
	                  19	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\tslibs\__pycache__\
	                  26	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\util\
	                  26	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\util\__pycache__\
	                  19	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\window\
	                   5	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\window\moments\
	                   5	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\window\moments\__pycache__\
	                  19	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\window\__pycache__\
	                  14	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tests\__pycache__\
	                   5	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tseries\
	                   5	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\tseries\__pycache__\
	                   8	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\util\
	                   1	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\util\version\
	                   1	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\util\version\__pycache__\
	                   8	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\util\__pycache__\
	                   5	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\_config\
	                   5	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\_config\__pycache__\
	                  77	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\_libs\
	                  48	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\_libs\tslibs\
	                   1	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\_libs\tslibs\__pycache__\
	                   7	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\_libs\window\
	                   1	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\_libs\window\__pycache__\
	                   1	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\_libs\__pycache__\
	                   7	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\_testing\
	                   7	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\_testing\__pycache__\
	                   6	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas\__pycache__\
	                   7	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas-2.3.3.dist-info\
	                   1	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pandas.libs\
	                 114	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\PIL\
	                  97	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\PIL\__pycache__\
	                   6	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pillow-12.1.1.dist-info\
	                   1	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pillow-12.1.1.dist-info\licenses\
	                   4	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\
	                   9	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_internal\
	                  13	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_internal\cli\
	                  13	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_internal\cli\__pycache__\
	                  19	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_internal\commands\
	                  19	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_internal\commands\__pycache__\
	                   5	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_internal\distributions\
	                   5	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_internal\distributions\__pycache__\
	                   4	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_internal\index\
	                   4	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_internal\index\__pycache__\
	                   4	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_internal\locations\
	                   4	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_internal\locations\__pycache__\
	                   4	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_internal\metadata\
	                   4	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_internal\metadata\importlib\
	                   4	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_internal\metadata\importlib\__pycache__\
	                   4	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_internal\metadata\__pycache__\
	                  13	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_internal\models\
	                  13	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_internal\models\__pycache__\
	                   8	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_internal\network\
	                   8	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_internal\network\__pycache__\
	                   4	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_internal\operations\
	                   6	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_internal\operations\build\
	                   6	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_internal\operations\build\__pycache__\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_internal\operations\install\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_internal\operations\install\__pycache__\
	                   4	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_internal\operations\__pycache__\
	                   8	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_internal\req\
	                   8	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_internal\req\__pycache__\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_internal\resolution\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_internal\resolution\legacy\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_internal\resolution\legacy\__pycache__\
	                   9	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_internal\resolution\resolvelib\
	                   9	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_internal\resolution\resolvelib\__pycache__\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_internal\resolution\__pycache__\
	                  26	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_internal\utils\
	                  26	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_internal\utils\__pycache__\
	                   6	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_internal\vcs\
	                   6	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_internal\vcs\__pycache__\
	                   9	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_internal\__pycache__\
	                   3	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_vendor\
	                  11	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_vendor\cachecontrol\
	                   3	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_vendor\cachecontrol\caches\
	                   3	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_vendor\cachecontrol\caches\__pycache__\
	                   9	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_vendor\cachecontrol\__pycache__\
	                   6	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_vendor\certifi\
	                   3	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_vendor\certifi\__pycache__\
	                   8	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_vendor\dependency_groups\
	                   6	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_vendor\dependency_groups\__pycache__\
	                  12	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_vendor\distlib\
	                   5	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_vendor\distlib\__pycache__\
	                   5	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_vendor\distro\
	                   3	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_vendor\distro\__pycache__\
	                  10	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_vendor\idna\
	                   8	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_vendor\idna\__pycache__\
	                   5	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_vendor\msgpack\
	                   4	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_vendor\msgpack\__pycache__\
	                  19	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_vendor\packaging\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_vendor\packaging\licenses\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_vendor\packaging\licenses\__pycache__\
	                  15	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_vendor\packaging\__pycache__\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_vendor\pkg_resources\
	                   1	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_vendor\pkg_resources\__pycache__\
	                  10	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_vendor\platformdirs\
	                   8	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_vendor\platformdirs\__pycache__\
	                  16	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_vendor\pygments\
	                   1	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_vendor\pygments\filters\
	                   1	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_vendor\pygments\filters\__pycache__\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_vendor\pygments\formatters\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_vendor\pygments\formatters\__pycache__\
	                   3	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_vendor\pygments\lexers\
	                   3	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_vendor\pygments\lexers\__pycache__\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_vendor\pygments\styles\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_vendor\pygments\styles\__pycache__\
	                  15	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_vendor\pygments\__pycache__\
	                   4	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_vendor\pyproject_hooks\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_vendor\pyproject_hooks\_in_process\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_vendor\pyproject_hooks\_in_process\__pycache__\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_vendor\pyproject_hooks\__pycache__\
	                  19	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_vendor\requests\
	                  18	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_vendor\requests\__pycache__\
	                   6	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_vendor\resolvelib\
	                   5	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_vendor\resolvelib\resolvers\
	                   5	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_vendor\resolvelib\resolvers\__pycache__\
	                   4	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_vendor\resolvelib\__pycache__\
	                  79	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_vendor\rich\
	                  77	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_vendor\rich\__pycache__\
	                   6	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_vendor\tomli\
	                   4	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_vendor\tomli\__pycache__\
	                   4	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_vendor\tomli_w\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_vendor\tomli_w\__pycache__\
	                   8	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_vendor\truststore\
	                   6	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_vendor\truststore\__pycache__\
	                  12	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_vendor\urllib3\
	                   7	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_vendor\urllib3\contrib\
	                   3	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_vendor\urllib3\contrib\_securetransport\
	                   3	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_vendor\urllib3\contrib\_securetransport\__pycache__\
	                   7	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_vendor\urllib3\contrib\__pycache__\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_vendor\urllib3\packages\
	                   3	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_vendor\urllib3\packages\backports\
	                   3	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_vendor\urllib3\packages\backports\__pycache__\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_vendor\urllib3\packages\__pycache__\
	                  13	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_vendor\urllib3\util\
	                  13	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_vendor\urllib3\util\__pycache__\
	                  11	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_vendor\urllib3\__pycache__\
	                   1	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\_vendor\__pycache__\
	                   3	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip\__pycache__\
	                   6	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip-26.0.1.dist-info\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip-26.0.1.dist-info\licenses\
	                   0	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip-26.0.1.dist-info\licenses\src\
	                   0	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip-26.0.1.dist-info\licenses\src\pip\
	                   0	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip-26.0.1.dist-info\licenses\src\pip\_vendor\
	                   1	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip-26.0.1.dist-info\licenses\src\pip\_vendor\cachecontrol\
	                   1	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip-26.0.1.dist-info\licenses\src\pip\_vendor\certifi\
	                   1	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip-26.0.1.dist-info\licenses\src\pip\_vendor\dependency_groups\
	                   1	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip-26.0.1.dist-info\licenses\src\pip\_vendor\distlib\
	                   1	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip-26.0.1.dist-info\licenses\src\pip\_vendor\distro\
	                   1	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip-26.0.1.dist-info\licenses\src\pip\_vendor\idna\
	                   1	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip-26.0.1.dist-info\licenses\src\pip\_vendor\msgpack\
	                   3	D:\Vault\Vault\_INFRASTRUCTURE\.env\Lib\site-packages\pip-26.0.1.dist-info\licenses\src\pip\_vendor\packaging\
